coverage_modelFreeScore,seqId,seq,semantic
0.0,1028,1125315 1153664 -1 1786621 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Cephalexin' -1 -2 
0.0,567,19121608 -1 956874 -1 19121608 -1  -2 ,'Influenza virus vaccine' -1 'Furosemide' -1 'Influenza virus vaccine' -1 -2 
0.0,566,956874 -1 19121608 -1 19121608 -1  -2 ,'Furosemide' -1 'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 -2 
0.0,172,1503297 -1 1713332 -1  -2 ,'Metformin' -1 'Amoxicillin' -1 -2 
8.316199938515025E-7,93,1308216 -1 19049105 -1  -2 ,'Lisinopril' -1 'Potassium Chloride' -1 -2 
6.935711148905005E-8,311,1361711 -1 1361711 -1  -2 ,'Nitroglycerin' -1 'Nitroglycerin' -1 -2 
1.0191698331073327E-7,376,1713332 -1 903963 -1  -2 ,'Amoxicillin' -1 'Triamcinolone' -1 -2 
1.1276044622607545E-7,353,1332418 -1 1332418 -1  -2 ,'Amlodipine' -1 'Amlodipine' -1 -2 
8.550885343622527E-7,1296,1310149 -1 1125315 1174888 -1  -2 ,'Warfarin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.071762210433157E-8,223,1503297 -1 1503297 -1  -2 ,'Metformin' -1 'Metformin' -1 -2 
1.3395635837087458E-7,273,1163944 -1 1713332 -1  -2 ,'Guaifenesin' -1 'Amoxicillin' -1 -2 
2.5646274552031525E-7,9,1551860 -1  -2 ,'Pravastatin' -1 -2 
1.9327248342179122E-7,506,970250 -1 970250 -1  -2 ,'Spironolactone' -1 'Spironolactone' -1 -2 
2.797547464231624E-7,134,1786621 -1 1797513 -1  -2 ,'Cephalexin' -1 'Ciprofloxacin' -1 -2 
3.448068342343032E-7,501,1125315 -1 904453 -1  -2 ,'Acetaminophen' -1 'Esomeprazole' -1 -2 
7.767771441229749E-8,99,1149380 -1 19121608 -1  -2 ,'fluticasone' -1 'Influenza virus vaccine' -1 -2 
1.0310659299481235E-7,363,1125315 -1 1526475 -1  -2 ,'Acetaminophen' -1 'ezetimibe' -1 -2 
1.4978415954426392E-6,512,1125315 -1 791967 -1  -2 ,'Acetaminophen' -1 'Lorazepam' -1 -2 
6.995064484934025E-8,84,1346823 -1 19049105 -1  -2 ,'carvedilol' -1 'Potassium Chloride' -1 -2 
2.007123910530784E-6,485,956874 -1 1112921 -1  -2 ,'Furosemide' -1 'Ipratropium' -1 -2 
1.1756721428270547E-7,438,1307046 -1 974166 -1  -2 ,'Metoprolol' -1 'Hydrochlorothiazide' -1 -2 
8.212963920574352E-8,457,1115008 -1 1125315 -1  -2 ,'Naproxen' -1 'Acetaminophen' -1 -2 
2.0201076629336096E-7,1124,1310149 -1 1310149 -1 1310149 -1  -2 ,'Warfarin' -1 'Warfarin' -1 'Warfarin' -1 -2 
8.185960439693782E-7,483,1125315 -1 948078 -1  -2 ,'Acetaminophen' -1 'pantoprazole' -1 -2 
1.8420481759559765E-8,268,1174888 1713332 -1  -2 ,'Hydrocodone' 'Amoxicillin' -1 -2 
8.107766948140629E-8,67,19049105 -1 1545958 -1  -2 ,'Potassium Chloride' -1 'atorvastatin' -1 -2 
4.922253980675602E-9,406,903963 -1 1506270 -1  -2 ,'Triamcinolone' -1 'Methylprednisolone' -1 -2 
9.03794985943782E-7,515,956874 -1 907013 -1  -2 ,'Furosemide' -1 'Metolazone' -1 -2 
2.4631079633796447E-7,60,19121608 -1 1551099 -1  -2 ,'Influenza virus vaccine' -1 'Prednisone' -1 -2 
5.608526111756141E-7,259,1742253 -1 1153013 -1  -2 ,'Levofloxacin' -1 'Promethazine' -1 -2 
6.747075815886568E-8,349,1326303 -1 1346823 -1  -2 ,'Digoxin' -1 'carvedilol' -1 -2 
2.4718241270837766E-7,1350,1174888 -1 1125315 1153664 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Propoxyphene' -1 -2 
2.2887158076671508E-7,222,1713332 -1 1307046 -1  -2 ,'Amoxicillin' -1 'Metoprolol' -1 -2 
1.5370947536679295E-7,1368,1154343 -1 1137529 1149380 -1  -2 ,'Albuterol' -1 'salmeterol' 'fluticasone' -1 -2 
3.427826324324249E-8,1363,1125315 1201620 -1 1125315 -1  -2 ,'Acetaminophen' 'Codeine' -1 'Acetaminophen' -1 -2 
1.5607562641515202E-7,522,956874 -1 781039 -1  -2 ,'Furosemide' -1 'Alprazolam' -1 -2 
2.3874142079209404E-8,190,1346823 -1 1734104 -1  -2 ,'carvedilol' -1 'Azithromycin' -1 -2 
4.0978980892230327E-7,390,956874 -1 1518254 -1  -2 ,'Furosemide' -1 'Dexamethasone' -1 -2 
2.27398115833013E-7,1523,1125315 1174888 -1 778711 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'cyclobenzaprine' -1 -2 
9.031539409601114E-7,393,1307046 -1 1154343 -1  -2 ,'Metoprolol' -1 'Albuterol' -1 -2 
8.858830688258217E-9,147,1545958 -1 1786621 -1  -2 ,'atorvastatin' -1 'Cephalexin' -1 -2 
1.6637172601920326E-7,777,956874 -1 956874 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' 'Potassium Chloride' -1 -2 
5.937697488168661E-7,791,1742253 -1 1742253 -1 1742253 -1  -2 ,'Levofloxacin' -1 'Levofloxacin' -1 'Levofloxacin' -1 -2 
7.747486979318292E-9,908,1539403 -1 1539403 -1 1539403 -1  -2 ,'Simvastatin' -1 'Simvastatin' -1 'Simvastatin' -1 -2 
3.4659812739150206E-8,98,1153013 -1 19121608 -1  -2 ,'Promethazine' -1 'Influenza virus vaccine' -1 -2 
2.2860365369112188E-7,272,1707164 -1 1174888 -1  -2 ,'Metronidazole' -1 'Hydrocodone' -1 -2 
9.765925254726434E-8,159,1734104 -1 1545958 -1  -2 ,'Azithromycin' -1 'atorvastatin' -1 -2 
8.902603568829232E-8,381,1308216 -1 1201620 -1  -2 ,'Lisinopril' -1 'Codeine' -1 -2 
2.981729214814309E-7,58,19049105 -1 1738521 -1  -2 ,'Potassium Chloride' -1 'Doxycycline' -1 -2 
1.540933012089757E-7,216,1322184 -1 1713332 -1  -2 ,'clopidogrel' -1 'Amoxicillin' -1 -2 
7.639560836318712E-8,513,956874 -1 948078 -1  -2 ,'Furosemide' -1 'pantoprazole' -1 -2 
2.8018286026625364E-8,1454,1125315 1174888 -1 974166 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrochlorothiazide' -1 -2 
2.884639225068588E-8,1747,1705674 1836430 -1 1705674 1836430 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
2.647885613176335E-7,1544,744740 -1 1125315 1174888 -1  -2 ,'zolpidem' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.6462695164006234E-7,118,19049105 -1 986417 -1  -2 ,'Potassium Chloride' -1 'POLYETHYLENE GLYCOL 3350' -1 -2 
7.74758018253148E-7,391,1308216 -1 1154343 -1  -2 ,'Lisinopril' -1 'Albuterol' -1 -2 
2.1577673779590343E-7,1428,1124957 1125315 -1 1124957 -1  -2 ,'Oxycodone' 'Acetaminophen' -1 'Oxycodone' -1 -2 
1.0720130348025698E-7,124,974166 -1 19049105 -1  -2 ,'Hydrochlorothiazide' -1 'Potassium Chloride' -1 -2 
1.0333375246652914E-7,1476,1125315 1153664 -1 956874 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Furosemide' -1 -2 
3.5637861380156026E-7,374,1501700 -1 1125315 -1  -2 ,'Thyroxine' -1 'Acetaminophen' -1 -2 
3.1023981154867963E-7,351,1307046 -1 1361711 -1  -2 ,'Metoprolol' -1 'Nitroglycerin' -1 -2 
1.524697683433911E-7,414,1174888 -1 1154332 -1  -2 ,'Hydrocodone' -1 'Pseudoephedrine' -1 -2 
0.0,580,1713332 -1 1713332 -1 19121608 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Influenza virus vaccine' -1 -2 
1.0205180640071498E-8,2096,1137529 1149380 -1 1137529 1149380 -1  -2 ,'salmeterol' 'fluticasone' -1 'salmeterol' 'fluticasone' -1 -2 
0.0,290,1539403 -1 1308216 -1  -2 ,'Simvastatin' -1 'Lisinopril' -1 -2 
1.5933378401573153E-6,133,19049105 -1 744740 -1  -2 ,'Potassium Chloride' -1 'zolpidem' -1 -2 
4.895984914014834E-7,434,1332418 -1 956874 -1  -2 ,'Amlodipine' -1 'Furosemide' -1 -2 
5.601477224858889E-8,257,1734104 -1 1163944 -1  -2 ,'Azithromycin' -1 'Guaifenesin' -1 -2 
1.2666016161658305E-7,463,956874 -1 1192710 -1  -2 ,'Furosemide' -1 'Chlorpheniramine' -1 -2 
2.05837602396075E-8,81,19121608 -1 1307046 -1  -2 ,'Influenza virus vaccine' -1 'Metoprolol' -1 -2 
1.1047998667358562E-6,511,791967 -1 1125315 -1  -2 ,'Lorazepam' -1 'Acetaminophen' -1 -2 
9.526535302598354E-7,162,1742253 -1 1518254 -1  -2 ,'Levofloxacin' -1 'Dexamethasone' -1 -2 
2.6949230897596933E-7,87,1326303 -1 19049105 -1  -2 ,'Digoxin' -1 'Potassium Chloride' -1 -2 
2.489401972350383E-7,488,1154343 -1 903963 -1  -2 ,'Albuterol' -1 'Triamcinolone' -1 -2 
1.6939459888326742E-7,204,1308216 -1 1742253 -1  -2 ,'Lisinopril' -1 'Levofloxacin' -1 -2 
9.382511389285126E-8,356,1506270 -1 1153013 -1  -2 ,'Methylprednisolone' -1 'Promethazine' -1 -2 
6.61326451721004E-8,296,1716903 -1 1125315 -1  -2 ,'moxifloxacin' -1 'Acetaminophen' -1 -2 
6.673665313938047E-9,487,956874 -1 1103314 -1  -2 ,'Furosemide' -1 'Tramadol' -1 -2 
8.948521710738985E-7,355,1551099 -1 1112921 -1  -2 ,'Prednisone' -1 'Ipratropium' -1 -2 
2.7311065557811765E-7,280,1153013 -1 1713332 -1  -2 ,'Promethazine' -1 'Amoxicillin' -1 -2 
1.0315251063569883E-7,192,1361711 -1 1713332 -1  -2 ,'Nitroglycerin' -1 'Amoxicillin' -1 -2 
8.864217954285302E-8,396,956874 -1 1503297 -1  -2 ,'Furosemide' -1 'Metformin' -1 -2 
3.1564941707196175E-8,166,1539403 -1 1713332 -1  -2 ,'Simvastatin' -1 'Amoxicillin' -1 -2 
1.2303961135001171E-8,425,1346823 -1 970250 -1  -2 ,'carvedilol' -1 'Spironolactone' -1 -2 
7.747486979318292E-9,307,974166 -1 1786621 -1  -2 ,'Hydrochlorothiazide' -1 'Cephalexin' -1 -2 
9.970095894410548E-7,201,1742253 -1 1310149 -1  -2 ,'Levofloxacin' -1 'Warfarin' -1 -2 
5.250983460833301E-7,367,1322184 -1 1322184 -1  -2 ,'clopidogrel' -1 'clopidogrel' -1 -2 
4.261125988418837E-7,470,1163944 -1 956874 -1  -2 ,'Guaifenesin' -1 'Furosemide' -1 -2 
3.8347587277551795E-7,128,903963 -1 19049105 -1  -2 ,'Triamcinolone' -1 'Potassium Chloride' -1 -2 
2.190692089334495E-7,281,1308216 -1 1551099 -1  -2 ,'Lisinopril' -1 'Prednisone' -1 -2 
9.298300098732076E-8,103,1124957 -1 19121608 -1  -2 ,'Oxycodone' -1 'Influenza virus vaccine' -1 -2 
7.110257553648222E-8,1195,1503297 -1 1125315 1174888 -1  -2 ,'Metformin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
9.422512995866125E-9,313,1734104 -1 986417 -1  -2 ,'Azithromycin' -1 'POLYETHYLENE GLYCOL 3350' -1 -2 
4.922253980675602E-9,808,1734104 -1 1713332 -1 1734104 -1  -2 ,'Azithromycin' -1 'Amoxicillin' -1 'Azithromycin' -1 -2 
3.774637394188841E-7,521,956874 -1 797399 -1  -2 ,'Furosemide' -1 'gabapentin' -1 -2 
1.0572343747685204E-7,207,1713332 -1 1332418 -1  -2 ,'Amoxicillin' -1 'Amlodipine' -1 -2 
6.519224669328892E-8,225,1501700 -1 1501700 -1  -2 ,'Thyroxine' -1 'Thyroxine' -1 -2 
2.856573002426213E-8,1209,1125315 1153664 -1 1506270 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Methylprednisolone' -1 -2 
7.779050985088919E-9,76,19121608 -1 1346823 -1  -2 ,'Influenza virus vaccine' -1 'carvedilol' -1 -2 
1.062365180181156E-6,499,1125315 -1 906780 -1  -2 ,'Acetaminophen' -1 'Metoclopramide' -1 -2 
9.180715864234445E-7,206,1307046 -1 1742253 -1  -2 ,'Metoprolol' -1 'Levofloxacin' -1 -2 
5.854816712955095E-7,136,1742253 -1 1738521 -1  -2 ,'Levofloxacin' -1 'Doxycycline' -1 -2 
4.274189196103003E-7,90,19049105 -1 1322184 -1  -2 ,'Potassium Chloride' -1 'clopidogrel' -1 -2 
3.8740447029528374E-7,1519,781039 -1 1125315 1174888 -1  -2 ,'Alprazolam' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2.4495258377163635E-7,137,1734104 -1 1738521 -1  -2 ,'Azithromycin' -1 'Doxycycline' -1 -2 
1.6703953460910269E-7,168,1518254 -1 1734104 -1  -2 ,'Dexamethasone' -1 'Azithromycin' -1 -2 
1.3925687794541357E-7,517,903963 -1 956874 -1  -2 ,'Triamcinolone' -1 'Furosemide' -1 -2 
6.349642849230417E-8,149,1786621 -1 1539403 -1  -2 ,'Cephalexin' -1 'Simvastatin' -1 -2 
7.747486979318292E-9,63,1539403 -1 19121608 -1  -2 ,'Simvastatin' -1 'Influenza virus vaccine' -1 -2 
1.2767926556937426E-6,314,1163944 -1 1551099 -1  -2 ,'Guaifenesin' -1 'Prednisone' -1 -2 
5.515989505050522E-7,1040,1125315 1174888 -1 1754994 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Fluconazole' -1 -2 
5.371776706033774E-7,452,1112921 -1 1149380 -1  -2 ,'Ipratropium' -1 'fluticasone' -1 -2 
5.255382936365784E-7,200,1310149 -1 1742253 -1  -2 ,'Warfarin' -1 'Levofloxacin' -1 -2 
4.830443777367131E-7,143,1797513 -1 1551099 -1  -2 ,'Ciprofloxacin' -1 'Prednisone' -1 -2 
3.8347852360880454E-7,219,1713332 -1 1310149 -1  -2 ,'Amoxicillin' -1 'Warfarin' -1 -2 
2.902298434906654E-7,125,970250 -1 19049105 -1  -2 ,'Spironolactone' -1 'Potassium Chloride' -1 -2 
1.1916061982216562E-7,306,1307046 -1 1506270 -1  -2 ,'Metoprolol' -1 'Methylprednisolone' -1 -2 
3.9552781547983786E-8,1437,997881 -1 1125315 1174888 -1  -2 ,'Clindamycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.565859358440421E-8,493,1149380 -1 903963 -1  -2 ,'fluticasone' -1 'Triamcinolone' -1 -2 
3.014532743643601E-8,478,920458 -1 1174888 -1  -2 ,'Betamethasone' -1 'Hydrocodone' -1 -2 
2.1160707639260678E-8,570,956874 -1 19049105 -1 19121608 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Influenza virus vaccine' -1 -2 
7.021314878843415E-7,241,1154343 -1 1786621 -1  -2 ,'Albuterol' -1 'Cephalexin' -1 -2 
5.253124365144957E-7,1285,1322184 -1 1125315 1174888 -1  -2 ,'clopidogrel' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.107931936089211E-7,416,1154029 -1 1174888 -1  -2 ,'Fentanyl' -1 'Hydrocodone' -1 -2 
3.055119824128104E-7,248,1797513 -1 1124957 -1  -2 ,'Ciprofloxacin' -1 'Oxycodone' -1 -2 
2.884492216350626E-7,1467,1137529 1149380 -1 956874 -1  -2 ,'salmeterol' 'fluticasone' -1 'Furosemide' -1 -2 
2.602363732261252E-7,473,956874 -1 1154029 -1  -2 ,'Furosemide' -1 'Fentanyl' -1 -2 
2.1579996114232976E-7,83,19049105 -1 1361711 -1  -2 ,'Potassium Chloride' -1 'Nitroglycerin' -1 -2 
1.489281729535726E-7,53,19121608 -1 1797513 -1  -2 ,'Influenza virus vaccine' -1 'Ciprofloxacin' -1 -2 
8.829790112612667E-8,175,1308216 -1 1797513 -1  -2 ,'Lisinopril' -1 'Ciprofloxacin' -1 -2 
8.176703024424028E-8,424,970250 -1 1346823 -1  -2 ,'Spironolactone' -1 'carvedilol' -1 -2 
7.513062336329755E-8,85,1332418 -1 19049105 -1  -2 ,'Amlodipine' -1 'Potassium Chloride' -1 -2 
7.294858589267952E-8,54,19121608 -1 1786621 -1  -2 ,'Influenza virus vaccine' -1 'Cephalexin' -1 -2 
6.343571919379578E-8,198,1713332 -1 1346823 -1  -2 ,'Amoxicillin' -1 'carvedilol' -1 -2 
5.628792141041459E-8,352,1361711 -1 1307046 -1  -2 ,'Nitroglycerin' -1 'Metoprolol' -1 -2 
4.111623769450878E-8,151,1797513 -1 1506270 -1  -2 ,'Ciprofloxacin' -1 'Methylprednisolone' -1 -2 
2.8341887735652933E-8,779,1797513 -1 1705674 1836430 -1  -2 ,'Ciprofloxacin' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
1.8218145660874033E-8,266,1177480 -1 1713332 -1  -2 ,'Ibuprofen' -1 'Amoxicillin' -1 -2 
1.3455051089878739E-8,229,1786621 -1 1201620 -1  -2 ,'Cephalexin' -1 'Codeine' -1 -2 
1.2972822266239119E-8,245,1786621 -1 1149380 -1  -2 ,'Cephalexin' -1 'fluticasone' -1 -2 
1.1685283736599478E-8,519,1125315 -1 708298 -1  -2 ,'Acetaminophen' -1 'Midazolam' -1 -2 
4.001684377317805E-9,209,1310149 -1 1734104 -1  -2 ,'Warfarin' -1 'Azithromycin' -1 -2 
0.0,1438,1125315 1174888 -1 997881 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Clindamycin' -1 -2 
1.282304011752241E-6,484,1112921 -1 956874 -1  -2 ,'Ipratropium' -1 'Furosemide' -1 -2 
1.1506641631880976E-6,1539,1125315 1174888 -1 744740 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'zolpidem' -1 -2 
7.409719925783959E-7,443,1124957 -1 1154343 -1  -2 ,'Oxycodone' -1 'Albuterol' -1 -2 
7.273110804323524E-7,402,1125315 -1 1326303 -1  -2 ,'Acetaminophen' -1 'Digoxin' -1 -2 
5.436121673291944E-7,57,19049105 -1 1754994 -1  -2 ,'Potassium Chloride' -1 'Fluconazole' -1 -2 
3.8134243173175714E-7,474,1153013 -1 956874 -1  -2 ,'Promethazine' -1 'Furosemide' -1 -2 
3.675280929254091E-7,89,1322184 -1 19049105 -1  -2 ,'clopidogrel' -1 'Potassium Chloride' -1 -2 
3.5911429797711335E-7,1520,1125315 1174888 -1 781039 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Alprazolam' -1 -2 
2.6752748215717023E-7,235,1797513 -1 1153013 -1  -2 ,'Ciprofloxacin' -1 'Promethazine' -1 -2 
1.9877343256416784E-7,1748,1713332 1759842 -1 1713332 1759842 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Amoxicillin' 'Clavulanate' -1 -2 
1.6402466708140166E-7,1280,1125315 1174888 -1 1332418 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amlodipine' -1 -2 
1.0050900676683256E-7,395,1503297 -1 956874 -1  -2 ,'Metformin' -1 'Furosemide' -1 -2 
9.542495062795713E-8,1006,1545958 -1 1125315 -1 1545958 -1  -2 ,'atorvastatin' -1 'Acetaminophen' -1 'atorvastatin' -1 -2 
9.427905346022251E-8,449,1124957 -1 1153013 -1  -2 ,'Oxycodone' -1 'Promethazine' -1 -2 
8.164096972502069E-8,335,1786621 -1 903963 -1  -2 ,'Cephalexin' -1 'Triamcinolone' -1 -2 
7.468990759110529E-8,737,19049105 -1 1125315 1153664 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Propoxyphene' -1 -2 
6.36461782378818E-8,171,1713332 -1 1503297 -1  -2 ,'Amoxicillin' -1 'Metformin' -1 -2 
6.008228339323506E-8,252,1124957 -1 1786621 -1  -2 ,'Oxycodone' -1 'Cephalexin' -1 -2 
5.819560806703938E-8,256,1192710 -1 1713332 -1  -2 ,'Chlorpheniramine' -1 'Amoxicillin' -1 -2 
5.599559942418074E-8,276,1137529 -1 1734104 -1  -2 ,'salmeterol' -1 'Azithromycin' -1 -2 
4.3721378449176264E-8,131,19049105 -1 778711 -1  -2 ,'Potassium Chloride' -1 'cyclobenzaprine' -1 -2 
3.369953737913879E-8,199,1526475 -1 1526475 -1  -2 ,'ezetimibe' -1 'ezetimibe' -1 -2 
3.294421907771439E-8,476,923645 -1 1174888 -1  -2 ,'Omeprazole' -1 'Hydrocodone' -1 -2 
3.135201412919217E-8,274,1713332 -1 1163944 -1  -2 ,'Amoxicillin' -1 'Guaifenesin' -1 -2 
2.7731855966825402E-8,173,1346823 -1 1786621 -1  -2 ,'carvedilol' -1 'Cephalexin' -1 -2 
2.4395476866653076E-8,160,1539403 -1 1734104 -1  -2 ,'Simvastatin' -1 'Azithromycin' -1 -2 
1.2923645936291901E-8,1311,956874 -1 1308216 -1 1308216 -1  -2 ,'Furosemide' -1 'Lisinopril' -1 'Lisinopril' -1 -2 
9.915547466122084E-9,179,1545958 -1 1551099 -1  -2 ,'atorvastatin' -1 'Prednisone' -1 -2 
0.0,504,956874 -1 997881 -1  -2 ,'Furosemide' -1 'Clindamycin' -1 -2 
0.0,293,1307046 -1 1539403 -1  -2 ,'Metoprolol' -1 'Simvastatin' -1 -2 
0.0,265,1713332 -1 1177480 -1  -2 ,'Amoxicillin' -1 'Ibuprofen' -1 -2 
8.231057537617806E-7,1157,1174888 -1 1518254 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Dexamethasone' -1 'Hydrocodone' -1 -2 
5.747040033886584E-7,142,1551099 -1 1797513 -1  -2 ,'Prednisone' -1 'Ciprofloxacin' -1 -2 
4.834229883897823E-7,753,1125315 -1 1124957 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Potassium Chloride' -1 -2 
4.3184372790019914E-7,70,1518254 -1 19049105 -1  -2 ,'Dexamethasone' -1 'Potassium Chloride' -1 -2 
4.259398184080399E-7,1393,1112921 1154343 -1 1154343 -1  -2 ,'Ipratropium' 'Albuterol' -1 'Albuterol' -1 -2 
4.1682419856674295E-7,440,1154029 -1 1125315 -1  -2 ,'Fentanyl' -1 'Acetaminophen' -1 -2 
3.383468265126863E-7,271,1174888 -1 1707164 -1  -2 ,'Hydrocodone' -1 'Metronidazole' -1 -2 
2.4876681461083305E-7,366,1742253 -1 903963 -1  -2 ,'Levofloxacin' -1 'Triamcinolone' -1 -2 
2.4800541350132115E-7,180,1310149 -1 1786621 -1  -2 ,'Warfarin' -1 'Cephalexin' -1 -2 
2.3843384417166003E-7,292,1112921 -1 1734104 -1  -2 ,'Ipratropium' -1 'Azithromycin' -1 -2 
2.2154086215026546E-7,429,1153664 -1 1154343 -1  -2 ,'Propoxyphene' -1 'Albuterol' -1 -2 
2.1525131726846835E-7,941,1713332 1759842 -1 956874 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Furosemide' -1 -2 
2.1253557200348776E-7,450,1153013 -1 1124957 -1  -2 ,'Promethazine' -1 'Oxycodone' -1 -2 
1.9813871812650515E-7,188,1742253 -1 1346823 -1  -2 ,'Levofloxacin' -1 'carvedilol' -1 -2 
1.8162440145170357E-7,1248,1125315 1174888 -1 1361711 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Nitroglycerin' -1 -2 
1.7786916578774178E-7,105,19049105 -1 1163944 -1  -2 ,'Potassium Chloride' -1 'Guaifenesin' -1 -2 
1.6823658688939874E-7,453,1125315 -1 1136601 -1  -2 ,'Acetaminophen' -1 'benzonatate' -1 -2 
1.4791414090335682E-7,286,1112921 -1 1742253 -1  -2 ,'Ipratropium' -1 'Levofloxacin' -1 -2 
1.3492149257616595E-7,322,1551099 -1 1153013 -1  -2 ,'Prednisone' -1 'Promethazine' -1 -2 
1.1634877935514744E-7,1310,956874 -1 1310149 -1 1310149 -1  -2 ,'Furosemide' -1 'Warfarin' -1 'Warfarin' -1 -2 
9.423939950937232E-8,1243,1361711 -1 1125315 1174888 -1  -2 ,'Nitroglycerin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
9.26035633283044E-8,138,1713332 -1 1754994 -1  -2 ,'Amoxicillin' -1 'Fluconazole' -1 -2 
8.797008678039768E-8,782,1742253 -1 1705674 1836430 -1  -2 ,'Levofloxacin' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
7.842090960212912E-8,102,19049105 -1 1201620 -1  -2 ,'Potassium Chloride' -1 'Codeine' -1 -2 
7.11549891743689E-8,97,19121608 -1 1153013 -1  -2 ,'Influenza virus vaccine' -1 'Promethazine' -1 -2 
6.023366180355892E-8,69,1539403 -1 19049105 -1  -2 ,'Simvastatin' -1 'Potassium Chloride' -1 -2 
5.983661996241185E-8,334,903963 -1 1786621 -1  -2 ,'Triamcinolone' -1 'Cephalexin' -1 -2 
5.1317351958366016E-8,1184,1346823 -1 1346823 -1 1125315 -1  -2 ,'carvedilol' -1 'carvedilol' -1 'Acetaminophen' -1 -2 
5.037437651822984E-8,807,1713332 1759842 -1 1734104 -1  -2 ,'Amoxicillin' 'Clavulanate' -1 'Azithromycin' -1 -2 
4.8221195457970066E-8,323,903963 -1 1797513 -1  -2 ,'Triamcinolone' -1 'Ciprofloxacin' -1 -2 
4.4388940182078284E-8,719,1125315 1153664 -1 19121608 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Influenza virus vaccine' -1 -2 
3.8038079417775974E-8,812,1713332 -1 1713332 -1 1742253 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Levofloxacin' -1 -2 
3.4659812739150206E-8,96,1163944 -1 19121608 -1  -2 ,'Guaifenesin' -1 'Influenza virus vaccine' -1 -2 
3.246620719488672E-8,357,1153013 -1 1506270 -1  -2 ,'Promethazine' -1 'Methylprednisolone' -1 -2 
3.0962290471063725E-8,384,1713332 -1 778711 -1  -2 ,'Amoxicillin' -1 'cyclobenzaprine' -1 -2 
2.4446095062411885E-8,116,986417 -1 19121608 -1  -2 ,'POLYETHYLENE GLYCOL 3350' -1 'Influenza virus vaccine' -1 -2 
2.4401018155941628E-8,1512,974166 -1 974166 -1 1174888 -1  -2 ,'Hydrochlorothiazide' -1 'Hydrochlorothiazide' -1 'Hydrocodone' -1 -2 
2.417447368005323E-8,392,1154343 -1 1308216 -1  -2 ,'Albuterol' -1 'Lisinopril' -1 -2 
2.2462343305165622E-8,1043,1154343 -1 1154343 -1 1734104 -1  -2 ,'Albuterol' -1 'Albuterol' -1 'Azithromycin' -1 -2 
2.000232758901158E-8,294,1742253 -1 1103314 -1  -2 ,'Levofloxacin' -1 'Tramadol' -1 -2 
1.9807488775968805E-8,364,1526475 -1 1125315 -1  -2 ,'ezetimibe' -1 'Acetaminophen' -1 -2 
4.849923099909796E-9,303,1103314 -1 1713332 -1  -2 ,'Tramadol' -1 'Amoxicillin' -1 -2 
1.7816648877265339E-9,2255,1713332 -1 1713332 -1 1713332 -1 1713332 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Amoxicillin' -1 -2 
1.0093869123225391E-6,109,1137529 -1 19049105 -1  -2 ,'salmeterol' -1 'Potassium Chloride' -1 -2 
8.743055844809006E-7,71,19049105 -1 1518254 -1  -2 ,'Potassium Chloride' -1 'Dexamethasone' -1 -2 
7.200752017926654E-7,480,1174888 -1 906780 -1  -2 ,'Hydrocodone' -1 'Metoclopramide' -1 -2 
6.022560625003862E-7,442,1154343 -1 1124957 -1  -2 ,'Albuterol' -1 'Oxycodone' -1 -2 
